cost(iter)
"1",0.043
"2",0.086
"3",0.129
"4",0.172
"5",0.215
"6",0.258
"7",0.301
"8",0.344
"9",0.387
"10",0.43
"11",0.473
"12",0.516
"13",0.559
"14",0.602
"15",0.645
"16",0.688
"17",0.731
"18",0.774
"19",0.817
"20",0.86
"21",0.903
"22",0.946
"23",0.989
"24",1.032
"25",1.075
"26",1.118
"27",1.161
"28",1.204
"29",1.247
"30",1.29
"31",1.333
"32",1.376
"33",1.419
"34",1.462
"35",1.505
"36",1.548
"37",1.591
"38",1.634
"39",1.677
"40",1.72
"41",1.763
"42",1.806
"43",1.849
"44",1.892
"45",1.935
"46",1.978
"47",2.021
"48",2.064
"49",2.107
"50",2.15
"51",2.193
"52",2.236
"53",2.279
"54",2.322
"55",2.365
"56",2.408
"57",2.451
"58",2.494
"59",2.537
"60",2.58
"61",2.623
"62",2.666
"63",2.709
"64",2.752
"65",2.795
"66",2.838
"67",2.881
"68",2.924
"69",2.967
"70",3.01
"71",3.053
"72",3.096
"73",3.139
"74",3.182
"75",3.225
"76",3.268
"77",3.311
"78",3.354
"79",3.397
"80",3.44
"81",3.483
"82",3.526
"83",3.569
"84",3.612
"85",3.655
"86",3.698
"87",3.741
"88",3.784
"89",3.827
"90",3.87
"91",3.913
"92",3.956
"93",3.999
"94",4.042
"95",4.085
"96",4.128
"97",4.171
"98",4.214
"99",4.257
"100",4.3
"101",4.343
"102",4.386
"103",4.429
"104",4.472
"105",4.515
"106",4.558
"107",4.601
"108",4.644
"109",4.687
"110",4.73
"111",4.773
"112",4.816
"113",4.859
"114",4.902
"115",4.945
"116",4.988
"117",5.031
"118",5.074
"119",5.117
"120",5.16
"121",5.203
"122",5.246
"123",5.289
"124",5.332
"125",5.375
"126",5.418
"127",5.461
"128",5.504
"129",5.547
"130",5.59
"131",5.633
"132",5.676
"133",5.719
"134",5.762
"135",5.805
"136",5.848
"137",5.891
"138",5.934
"139",5.977
"140",6.02
"141",6.063
"142",6.106
"143",6.149
"144",6.192
"145",6.235
"146",6.278
"147",6.321
"148",6.364
"149",6.407
"150",6.45
"151",6.493
"152",6.536
"153",6.579
"154",6.622
"155",6.665
"156",6.708
"157",6.751
"158",6.794
"159",6.837
"160",6.88
"161",6.923
"162",6.966
"163",7.009
"164",7.052
"165",7.095
"166",7.138
"167",7.181
"168",7.224
"169",7.267
"170",7.31
"171",7.353
"172",7.396
"173",7.439
"174",7.482
"175",7.525
"176",7.568
"177",7.611
"178",7.654
"179",7.697
"180",7.74
"181",7.783
"182",7.826
"183",7.869
"184",7.912
"185",7.955
"186",7.998
"187",8.041
"188",8.084
"189",8.127
"190",8.17
"191",8.213
"192",8.256
"193",8.299
"194",8.342
"195",8.385
"196",8.428
"197",8.471
"198",8.514
"199",8.557
"200",8.6
"201",8.643
"202",8.686
"203",8.729
"204",8.772
"205",8.815
"206",8.858
"207",8.901
"208",8.944
"209",8.987
"210",9.03
"211",9.073
"212",9.116
"213",9.159
"214",9.202
"215",9.245
"216",9.288
"217",9.331
"218",9.374
"219",9.417
"220",9.46
"221",9.503
"222",9.546
"223",9.589
"224",9.632
"225",9.675
"226",9.718
"227",9.761
"228",9.804
"229",9.847
"230",9.89
"231",9.933
"232",9.976
"233",10.019
"234",10.062
"235",10.157
"236",10.252
"237",10.347
"238",10.442
"239",10.537
"240",10.632
"241",10.727
"242",10.822
"243",10.917
"244",11.012
"245",11.107
"246",11.202
"247",11.297
"248",11.392
"249",11.487
"250",11.582
"251",11.677
"252",11.772
"253",11.867
"254",11.962
"255",12.057
"256",12.152
"257",12.247
"258",12.342
"259",12.437
"260",12.532
"261",12.627
"262",12.722
"263",12.817
"264",12.912
"265",13.007
"266",13.102
"267",13.197
"268",13.292
"269",13.387
"270",13.482
"271",13.577
"272",13.672
"273",13.767
"274",13.862
"275",13.957
"276",14.052
"277",14.147
"278",14.242
"279",14.337
"280",14.432
"281",14.527
"282",14.622
"283",14.717
"284",14.812
"285",14.907
"286",15.002
"287",15.097
"288",15.192
"289",15.287
"290",15.382
"291",15.477
"292",15.572
"293",15.667
"294",15.762
"295",15.857
"296",15.952
"297",16.047
"298",16.142
"299",16.237
"300",16.332
"301",16.427
"302",16.522
"303",16.617
"304",16.712
"305",16.807
"306",16.902
"307",16.997
"308",17.092
"309",17.187
"310",17.282
"311",17.377
"312",17.472
"313",17.567
"314",17.662
"315",17.757
"316",17.852
"317",17.947
"318",18.042
"319",18.137
"320",18.232
"321",18.327
"322",18.422
"323",18.517
"324",18.612
"325",18.707
"326",18.802
"327",18.897
"328",18.992
"329",19.087
"330",19.192
"331",19.297
"332",19.402
"333",19.507
"334",19.612
"335",19.717
